text,label
सबै दलाली अनि गलत काम गर्ने भ्रस्टाचारि होसियार King👑 Is Back🇳🇵🙏❤️,2
"मेराे रबिदाई मेराे गाैरब, गर्बले छाति फुलेको छ, नयाँ स्टुडियो, नयाँ ईन्ट्राे, क्वालिटि पनि उत्कृष्ट 🙏  म आफै गर्ववान्वित भएको छु कि देशको एक्लो जिगरवाला मिडिया आएको छ, बधाई तथा शुभकामना 🙏🙏🙏",1
खुसी फर्काउनु भएकोमा धेरै धेरै धन्यबाद दाइ❤️,1
समाचार र संगीत र मनोरञ्जन को लागि हामी संगै रहनु होला,2
कार्यक्रम को उत्तरोत्तर प्रगती को कामना  रबि जि,1
मन्त्रीको नैतिकता अलिकति पनि बाँकी छ भने तु- राजीनामा दिनु पर्छ।,0
अाहा अाज यो कार्यक्रम चलाउदा हामिलाई गर्व छ दाइ अगाडि बड्नु पछाडि हामी छै सिङ्गो नेपाली युवा छन् !,1
रबि दाइलाई धेरै समय पछि देख्न पाउदा धेरै खुसी छु ।,1
तपइको यात्रा सफा हो जय पशुपतिनाथ जय नेपाल 🇳🇵🇳🇵,1
"हजुरको टिमलाई सलाम र महान कामको लागि धन्यवाद , बधाई ।जस्तोसुकै चुनौतीपूर्ण  आँएपनि कहिले पछि नहुनु र सबैलाई चित्तबुझ्दो काम कुरा संचालक गराउन भयो ।",1
सर  आतुर थियौ हामी   दलवल  सहित आउनु भयो  बधाई एबम  थप सफलताको  शुभकामना  साथै उच्च सम्मान सहित सलाम!,1
"कार्यक्रम को हेडलाईन ""सिधाकुरा रवि लामिछाने सङ ""राख्नु उपयुुक्त हुन्छ होला,धन्यवाद 🙏🙏",2
News हेर्ने दिन फेरी फर्कियो नेपालि हरुको लागि !,2
नयाँ TV नयाँ TEAM बाट जनतामा नयाँ आशा पलाएको छ । समग्र नेपालीको सत्य पीडा र खुसी मा जनताको साथी बन्न सदैव सफल होस् शुभकामाना 👏🏻👏🏻👏🏻💞,1
कार्यसफलता को सुभकामना रबि सर।।🙂👍️👍️👍️👍️🙏🙏🙏,1
बधाई छ सम्पुर्ण galaxy टिम लाई ❣️❣️,1
रबि सर को बोलिमै दम छ खुसी लग्यो तपाई को कार्यक्रम हेर्न पाउँदा,1
सलाम छ हजुरलाई सधैंभरि यस्तै दबिएकाे अावाजमा सहयाेग पुग्नेछ भन्ने अाश छ अनि कार्यक्रमकाे उत्तर उत्तर प्रगतिकाे शुभकामना,1
हार्दिक शुभकामना दाइ हजुर्🌺🙏,1
धेरै पछि रबि सर को आवाज सुन पाइयो धेरै खुसी लाग्यो cangarachulesan all the best sir,1
"शुरूवात भयो ! खुशि लाग्यो, !निरन्तरता ",1
पाईरहु !,2
बधाई छ सम्पुर्ण ग्यालेक्सी 4K टेलिभिजन परिवारलाई सफलताको शुभकामना,1
२५५ दिनपछि सिधा कुरा र रवि लामिछाने दाइ लाई हेर्न  पाए  खुसि लाग्यो  कार्यक्रम भब्य हाेस हाम्रो धेरै धेरै शुभकामना।।। सिधा कुरा  टिमलाई ।। जय हाेस जय  नेपाल ❤️🇳🇵🙏,1
धेरै समयको पर्खाई पछि अब फेरि रबि दाईको सिधा कुरा सुन्न र देख्न पाईने भयो धेरै उत्साहित छु!! galaxy team लाई धेरै धेरै शुभ कामना!🌹🌹🌹🌹🌹🌹🌹,1
कति खुशि लाग्यो सबै टिमलाई धेरै धेरै शुभकामना  💕💕💕💕💕,1
मज्जाले बोल्नुस मेरो दाइ।🙏 चाय रबि को भक्त भनुन चाय जे भनुन तर हजुर नै एक बिश्वास गर्न लायक एक संचार कर्मी मत्रै नभयर हजुर पूरा  नेपाली को जनताको आवाज हो। we always with u 🙏🇳🇵,1
धेरै धेरै शुभकामना ग्यालेक्सी 4k होल युनिट्का,1
साथमा रबि सर लाइ🙏🙏🙏🙏,2
जनताका हितैषी रवी लामिछाने लाई स्वागत र शुभकामना 💐💐,1
"रवि भाइ सफल व्यक्तित्व भएकोमानव,जय नेपाल",1
रवि सर हजुरको पछाडी सेताम्मे भएको सगरमाथा र सगरमाथाको चुच्चोमा चन्द्र र सुर्य फर्फराइ रहेको नेपालको सान प्यारो झण्डा फर्फराएर राख्नुहोस् न कति राम्रो देखिन्छ।,1
सुभकामना रबि सर्🙏🙏🙏🙏🙏,1
galaxy 4K लाई धेरै धेरै शुभ कामना छ । कार्यक्रम धेरै राम्रो छ तर यो जति पनि मुद्दा छ यसरी प्रसारण मात्र गर्ने हो कि कानुन अनुसार सजाय पनि दिन्छ galaxy 4K ले थोरै बुझ्न पाए हुन्थ्यो ।,2
"आशा गर्छु हरेक कुरा भासण मा मात्र सिमित नहोस, जे बोल्नु हुन्छ गर्नु हुन्छ त्यो कुरा ले पोजिटिभ परिणाम आओस।",2
ढिलो आयो कडा आयो बधाई छ सिधा कुरा पुरै टिम लाई !👉️🙏,1
धेरै खुशी लाग्यो धेरै धेरै सफलताको शुभकामना रबि सर🙏🙏🙏,1
"युबराज दाई अझै कडा हुनु पर्यो, तपाईको अवाज जस्तो मिठो कुनै गित पनि लाग्दैन मलाई 💝",1
वा वा रबि जि हजुरको कार्यक्रम हेर्दा धेरै खुशी लाग्यो✌️✌️✌️✌️✌️✌️✌️🙏🙏🙏🙏🙏🙏🙏,1
बधाई तथा शुभकामना। जिल्ला मा रिपोर्टर छनोट गर्दा बिशेष ध्यान दिनु होला। किन भने जिल्लामा पत्रकार होइनन झोले धेरै छन।,2
तपाइको आवाज दिनभरी सुन्न सक्छु सधै भरी जनताको मसिहा बनिरहनु,1
शुभकामना 🎊🎉🎉 सफलताको 🎊🎉🎊🎉🙏🙏🙏🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,1
मनमा खुसि र निकै हर्षित भयाको छ जुन लक्ष्य मा हिड्नु भयाको छ । भगवान ले साथ दिने छन,1
सलाम 🙋‍♂️रबि सर खुशी  लागो हजुर फेरि आउनु भयो अब फेरि जनता ले निया पाउने भए,1
विदेशी भूमिमा पसिना बगाई रहेका नेपालीहरुको समस्या पहिलो एपिसोड प्रसारण गरी दिनु भएको मा हजुर लाई धेरै धेरै बधाई छ।,1
बधाई शुभकामना छ,1
सफलता को सुभकामना सम्पुर्ण टिम लाई खुसी लाग्यो,1
"धेरै दिन पछी रबिसरलाई देख्न पाउदा खुशी लाग्यो , जनताको निम्ती शुभकामना बधाई छ ।",1
कार्य सफलताको सुभकामना रबि दाइ,1
आज म निकै उत्साहित भयको सिधा कुरा हेर्न  पाउँदा जय रबिसर ।,1
आहा धेरै पछि रबि दाइ लाई देख्न पाइयो खुशी लाग्यो यश कार्यक्रम मा आबद्ध सबै टिम लाई सुभ कामना,1
धेरै प्रतीक्षा पछि को खुशी Galaxy4k अनि रबि सर🙏,1
धेरै खुसि लाग्याे अब रबि सरकाे कार्यकर्म हेर्न पाइने भयाे,1
रबि सर बस्नी पछाडि देशको रातो चन्द्र सुर्यको लोगो झन्डा संगै नेपालको पूरा नक्सा सुचिकृत भए कस्तो होला ।😊😍,2
धेरै दिन पछि आज त्यो दिन पनि आयो दाजु रबि  संघ प्रत्यक्ष हेर्न पाहियो 💕जय नेपाल जय स्वाभिमान्💕💕🙏❤️,1
नेपाली पत्रकारितामा क्रान्ति ल्याउने एक महान पत्रकार रवि लामिछाने फेरि आफ्नो काममा फर्किनु भएकोमा एकदम खुशी लाग्यो 🇳🇵,1
शुभकामना हजुरहरुको सम्पूर्ण टिमलाई,1
जयहोस रबिजि।हाम्रो आशाको केन्द्रबिन्दु। तपाईं आउनुभयो म आज साह्रै खुशिलागो।,1
रबि सरलाई धेरै पछि देख्न पाउँदा धेरै खुशी लाग्यो तेहि आवाज तेहि रफ्तार शुभकामना को साथ सथै  धेरै धेरै धन्यवाद रबि सर लगाएत सम्पुर्ण टिम लाई,1
खुशी लाग्यो दाई धेरै पछि देख्न पाउदा।  शुभकामना छ तपाई लगायत तपाई को Tv Channel लाई,1
ग्यालेक्सी 4k टिभी होल टिमलाई हार्दिक बधाई तथा शुभकामना,1
बदाई छ रबि जि बिस्वाश गरेकाे छु गरिब दुखिहरूकाे अासु पुछनु हुनेछ शुभकामना  छ,1
वाह ! धेरै पछिको यो powerful आवाज  🙏🙏🙏,1
आह आज सिदा कुरा जनता सागको आवाज उठाउने आदर्ण रवि लामिछाने सर लाई देख्नु पाईयो र बधाई तपाई काे ज्ञालेसी फोके टिम लाई शुभकामना छ,1
धैर्य गरेपछी दिन आउदोरहेछ! जुनसुकै कुरा पर्ख र हेर!!बल्ल खुसी लाग्यो!,1
धेरै धेरै खुसी लाग्यो सर 🙏🙏🙏🙏,1
पाइला हरु  सधै अगाडि बडुन 🙏🙏,1
हार्दिक हार्दिक नमन 🙏🙏🙏🙏🙏🙏 का साथ धेरै सुभकामना सर 🙏🙏,1
वाव सलाम छ रबि सर लाई 💅💅💅💅💅❤️❤️❤️❤️❤️💅💅❤️❤️,1
सहि कुरा उठाउनु भयो रवि दाई धेरै - धेरै सफलताको शुभ कामना ..,1
"कठै हाम्रो कर्णाली,,कठै हाम्रो देश धिक्कर छ हामिलाई🙄",0
यो (सिधा कुरा) कार्यक्रमले पनि सिधा कुरा जनतासंग कार्यक्रमले जस्तै सफलता पओस। सबै नेपाली जनताको मन मस्तिष्कमा बस्न सफल होस।,1
"सधै गरिब,दुखी,असहाय,अन्याय,हत्या,हिंसा र बलात्कारको चपेटामा पिसिएका पीडितहरुको लागि न्यायालय बनोस र भ्रष्टहरुको लागि काल बनोस। सबै नेपाली नागरिकहरुको बुलन्द आवाज बनोस। सफलताको धेरै धेरै शुभकामना। साथै बधाई छ।",1
वाह।फेरि मज्जा आउने भयो क्या खुसी लाग्यो।😍,1
पहिलेभन्दा पनि बढी हामिजस्ता भुँइमान्छेको मन मन मा बस्न सफल होस भब्य शुभकामना रबिदाइ।,1
धेरै धेरै बधाई तथा शुभकामना छ रबि दाइ।अझै उन्नति र प्रगति को कामना ।सधै  दुध र पानी छुट्याउनु   होला।,1
बधाई तथा सुभकामना ग्यालेक्सि 4 K सबै  टिमलाई,1
"लामाे समय पछी पुनह रवी सरकाे कार्यक्रम ""सिदा कुरा"" हेर्न पाऊँदा धेरै आभारी छु।",1
रबि लामिछाने को सपोटलागी सक्दो सियर गर्नु होला  साथि हरु,2
धेरै धेरै शुभकामना  रवि सर हाम्रो  भरोसाको पात्र😍😍😍,1
मलाई धेरै  खुसि लागो रबि भाइ  फेर देख्न पाय 🙏🙏🙏🙏🙏,1
"बधाई छ रबि सर, सधैं अन्धकार को दियो अनि दिन दुखी को साहरा बन्दै जानु कुनै पनि लोभ प्रलोभन मा नपर्नु तपाईंलाई 3 करोड जनताको साथ छ।।",1
पर्खाई को दिन पूरा भयो रबि दाइ 🙏🙏🙏🙏,2
कृषि मन्त्री हेर्दा निकै लज्जित महशुस भयो । यस्ताका हातमा नेतृत्व छ ।,0
सलाम छ रबि सर धेरै दिनमा देखन पाईयो हजुरलाई धेरै धेरै सुभकामना,1
देशका दूरदराजमा यस्तो अन्याय र अत्याचार भइरहँदा स्थानिय सरकार कहाँ छ।,0
"नमस्ते सर,शुभकामना ग्यालेक्सी ४ के को सम्पूर्ण टिम लाई लाई!!",1
सफलताको शुभ कामना लामो समय पछिको पर्तिछा पछि आज निकै खुसी लागेयो,1
आहा आज बाट न्युज 24 हेर्नु को छुट्टै मजा सलाम रबि सर सलाम,1
कार्यक्रमको प्रोमो (Intro) ले नै सिरिङग बनाउछ।,1
जे होस जनताका सवाल हरु फेरि उठनेछ्न।।,2
****शुभकामना तथा बधाइ छ दाइ।,1
आदरणीय रवि लामिछाने ज्यु हजुरलाई म नरनाथ गौतम भाईको तर्फबाट बधाई तथा शुभकामना जय होस् कल्याण होस् पशुपति भगवानले रक्षा गरुन हजुर तिन करोड जनताहरुको भगवान हुनुहुन्छ हजुर सधैँ अगाडि बढ्नु होला र जनताको सत्य तथ्य समाचार यसैगरि जनताको माझमा ल्याउनु होला हजुरको साथमा हामी करोडौं जनता छौँ हजुरलाई फेरि पनि जय होस् 🙏🙏🇳🇵🇳🇵🇳🇵🇳🇵,1
धेरै दिनको विश्रामपछि तपाईंले आफ्नो प्रशरण सुरु गर्नुभएकमा आदरणीय रबि दाजु तपाईंलाई र  4k  galexyको  teamहरुलाई धेरै धेरै शुभकामना छ.,1
लाखौं लाख सुभकामना रभि भाइ लगायत सम्पुर्ण टिमलाइ💐🙏❤️,1
बधाई छ अनि शुभकामना  शिधा कुरा जन्ता सङग  धेरेै खुसिलागेकाे छ रबि जि पुन धेर शुभकामना दिदी काे तर्फ बाट ।सहि भन्नू भयाे,1
हार्दिक बधाई साथै अरु सफलताको शुभकामना सम्पूर्ण टिमलाई ....,1
रबि सर आशाबादी छु  एक दामै सात्य तथ्या समाचार ल्याउनु हुने छ भन्ने आशा राखेको छु ।किन कि सरा जनता को उपेक्षा पनि यहि हो ।शुभकामना हजुर हारु को टिम लाई,1
स्वच्छ छवि भएका ब्याक्ति हुन रवि दाइ ❣️❣️❣️❣️,1
धेरै समय कुरे बल्ल बल्ल आयो खु सि लाग्यो । सम्पूर्ण ग्यालेक्सी 4 के लाई सफलताको शुभकामना जय ग्यालेक्सी 4 के 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵,1
सारै खुसि लाग्यो रबि सर मलाई तपाईको कारेकरम सुन्न पाउदा ।,1
धेरै समयको प्रतीक्षा पछि,2
सिधा कुरा आउँदा धेरै खुशी लाग्यो  सफलताको सुभकामना फेरि पनि जनताको आवाजलाई माथी उठाउनु पर्छ,1
धेरै पछि  हेर्ने पायौं सिर यकदमै आनन्द लाग्यो सर अझै राम्रो सफलता मिल्दै जाओस सर।,1
धेरै पछि आज दाजु को स्वर सुन्न पाउँदा धेरै खुसी छु,1
सलुट छ रबि सर🙏🙏🙏🙏🙏🙏 हजुरलाई फेरि देख्न सुन्न पाउँदा मन नै प्रफुल्लित भयर आयो।।।।,1
महोत्तरीका ती दुखी गाउँबासीहरुलाइ सबै नेपाली मिलेर सहयोग गरि दोषीलाई कडा भन्दा कडा कारबाही गर्न जरुरी छ ।,1
फेरि पनि निराश जनताहरुको आसाको दियो जल्न सुरु भयो 🙏,1
रबि सर नमस्कार आज को दिन मा प्रकाशित भयो हजुर को तिभि खुसि को सिमा रहेन  धेरै धेरै सुभकामना छ हजुर हरु को तिमि लाइ,1
धेरै समय पछि खुसीको खबर सुन्न पाए जस्तै अनुभव भयो। Best wishes Rabi sir and whole team❣️,1
धेरै धेरै बधाई सहित शुभकामना छ रबि सर लगायत Galaxy4K टिमलाई,1
धेरै पछी हजुरको  कार्यक्रम हेर्न पाउँदा खुसी लाग्यो ।,1
कार्यक्रम फेरि आउदा धेरै  धेरै  खुशी लाग्यो  नमस्कार  रवि सर धेरै  धेरै  बधाई  छे,1
"सबै खुसीलाई खुसी सबै दुखलाई दुख नसम्झनु, यदी दुनियाँमा सान संग ज्युनु छ भने,आफुलाई कहिल्यै अरुभन्दा कम नसम्झनु। रबि दाइ लाइ सल्युट गर्ने मन लाग्यो 🙏💪🙋",1
सबै टिमलाई बधाई छ पर्तिक्षाकाे बाटाे अब बन्द भयाे शुभकामना रबिदाजुलाइ,1
आज बाट फेरि सिधा सोजा जनता हरु को आवाज बनेर आउनु भएकोमा धेरै धेरै धन्यवाद रबि सर लाई 🙏🙏,1
आज बाट निमुखा र वास्तविक पीडितहरुले न्याय पाउनेछन भन्ने कुरामा बिश्वास लिएको छु रवि सर हजुरको महानताको बखान गर्न सक्दिन बस यति कामना गर्दछु कि हजुर स्वस्थ रहि समस्त नेपालिको कल्याण निरन्तर गरिरहनुहोला जय होस हजुरको,1
यो कृषि मन्त्री साचिकोइ लाज पचेको रैछ।तेति ठुलो बेइज्जत हुँदा पनि सामन्य लिन्छ यार।रबि दाइ नमस्ते ।म हजुरको एकदमै  ठुलो फ्यान हो।हजुर फर्की आउनु भो खुसिले गद गद भको छु।,1
बधाई छ रबि सर सफलताको शुभकामना  हजुर सहित हजुरको सबै टिमलाइ 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵jaya desh jaya nepal 🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵🇳🇵❤️🇳🇵🇳🇵🇳🇵🇳🇵,1
धेरै दिनको प्रतीक्षा पछि बल्ल आज पूरा भयो बधाई छ रबि जि,1
धेरै धेरै बधाई तथा शुभकामना रबि सर 🙏,1
रबि सर हजुर सम्पुर्ण नेपालिहरुको दुक्दुकी हो ! हजुरबात हामिहरुले धेरै आशा गरेको छौ !,1
धेरै महिना पछि रबि सर को कार्यक्रम हेर्नु पाउँदा धेरै  खुसी लागेको छ।अब रबि सर को कार्यक्रम सिधा कुरा रबि लामेछाने सरलाई कुनै कोअाँखा नलागोस 🙏🙏🙏🙏🙏🇳🇵🇳🇵🇳🇵🇳🇵🌹🌹🌹🌹,1
बधाई तथा शुभकामना छ हजुर 🙏,1
धेरै धेरै बधाई तथा शुभकामना रबि लामिछाने र सम्पुर्ण टिम र ग्यालेक्सी 4 के लाई,1
नेपाली जन्ताको दुख सुख देखने भनेको रबि सरले हो। नेपाल सरकार ले हैन।सलाम छ रबि सर।नेपाली जन्ताको सात छ।🙏🙏🙏❤️❤️🤝🤝🤝🤝🤝🤝,1
प्रतीक्षा पूरा भयो आज्😍,2
शुभकामना 👏👏👏👏,1
धेरै समय पछि रवी सरको कार्यक्रम हेर्न र सुन्न पाउँदा धेरै खुशी लागेको छ र तिनै प्रदेशी नेपाली अनि गरिव निमुखा सर्वसाधारण जनताका आवाज बोल्दा आत्मै देखि खुशी लगेको छ ।,1
"🙏🏽, सबैलाई । ",2
"शुभकामना,  गैलिक्सी फोर केका सबै टीमलाई।",1
यो मन्त्रीलाई बेथको लौरीले पाता फर्काए औषधि गर्नुपर्छ।,0
नैतिक पतित मनुश्य!,0
धेरै समय पछि रबिदाईको अावाज सुन्नपाईयो धेरै खुसिलाग्यो,1
धेरै धेरै शुभकामना रवि सर !,1
आहा आजबाट मन अत्यन्त उत्साहीत भयको मेरो मात्र होकी हजुर हरुको पनि भयो,1
बोल्ने लाई बोल्न दिनुहोस सर अगाडि बढनुहोस बुझ्ने ले बुझेको छ हामिले बुझेको छौ हजुर महान हुनुहुन्छ कतिपयले अमेरिकन नागरिक भन्न सम्म भ्याए नेपाल मै जन्मेर कसरी अर्को देश को कसरी भन्न मिल्छ दिमाग सडेका किराहरु करोडौं करोड सलाम छ सर,1
रबि दाई सलाम छ हजुरलाइ 🤞🤞🙏🙏,1
लामो प्रतीक्षा पछि आज रबि दाइलाइ सिधा कुरा कार्यक्रममा देख्दा खुसी लाग्यो । 😍😍😍😍,1
आज देखि बल्ल समाचार सुन्न मन लाग्ने मन्साए भएको छ।रबि सर लाइ सलाम छ 3 करोड नेपालीकोअनि मेरो पनि सलाम छ।,1
धेरै महिना को पर्खाईमा रबि दाईको आवाज सुन्न पाईयो सधै यो आवाज यसरिनै सुनिरहन पाउन जनता ले best of luck all team,1
बल्ल जनताको आवाज सुन्न पाइयो,2
धेरै धेरै सफल्त को सुभकामना रबि सर,1
सफल कार्यक्रम को शुभकामना,1
जय #रवि🌞चन्द्र🌙:🇳🇵,1
फेरि यो कार्यक्रम आएकोमा रवि दाइ लाई धन्यवाद  ।,1
कुरा सुन्दा हासो र अनुहार  हेर्दा मुटु त धुक धुक भयो दाल मा कुछ काला है यिनको कालिकोटको राजनीति पनि देखियो ।यो कुर्मी ले तत्काल नैतिकताले राजीनामा गर्नुपर्छ । महिलाले न्याय पाउनुपर्छ ।,-
आझ बाट     news 24 channel unsubscribe   गर्ने निर्णय गरियो💓,2
शुभकामना  galaxy 4k सम्पुर्ण टिम 😊,1
रबि दाइ फ़ेरि पनि शुभकामना 🙏❣️,1
लाखौं  लाख सफलता  को सुभकामना रबि सर,1
धेरै दिन पछी बल्ल tv हेरेको जस्तो लागेको छ ।,2
बधाई छ रबि सर सहित सम्पुर्ण टिमलाई ।🙏❤,1
सारे दुख लाग्ने  रबि सर लाई  कहिले  महिना नदेखिएको  ले,0
जनताको चासो गुनासो सहित फेरि आउनु भएकोमा रवि लामिछाने ज्युलाइ हृदय देखि नै शुभकामना दिन चाहान्छु💗💗💗💗💗,1
बधाईछ सर सधै  निरीह मानिसहरुकोअावाज बुलन्द पारदैजानुहोला।,1
यति खुशी यति खुशि🙏🙏🙏🙏,1
आहा आज बात मन उत्साहित भयो मेरो जय नेपाल 🙏🙏🙏,1
"नमसकार,रवि,,सर,अा,धेेेेरेेेे्े,,दिन,पछि,देखन,पाउँदा,,,खुसि,लायेा,,हजुर,लाई,thank.you.",1
"धेरै  धेरै  सफलता को सुभकामना ग्यलक्सी4k र सिधाकुरा रबिलमिछाने सर लाई,,,",1
background music अझै दमदार होस ।  रवि सर लाई अझै सफलताको शुभकामना 💟,1
यो होनि त देश हाक्ने मान्छेको तागत,2
हार्दिक बधाइ तथा पुर्न सफलताको शुभकामना रबि सर,1
ल हेर्न सुरु गरियो सफलता  को शुभकामना  रबि सर,1
बधाई तथा सफलताको शुभकामना रबि सर ❤️🙏🙏💐💐,1
फेरि यो कार्यक्रम  सन्चालन मा आयको मा सफलता  को धेरै भन्दा धेरै शुभकामना ।अफगानिस्तान मा अलपत्र पर्नु भयको 35\40 जना नेपाली  दाजु भाइ हरु लाई नेपाल फिर्ता ल्याउने सहयोग गर्नु हुन रबि सर लाई ध्यानाकर्षण  गराउन चाहन्छु।,1
सलाम छ रबि सर । धेरै खुशी लाग्यो।,1
सिधा कुरा अझै सशक्त गहिरो र फराकिलो बनोस् मीठो खुशी आयो सिधा कुरा आयो😍😍,1
रबि सरको आवाजमा यत्ती सितलता र आनन्द पाउछु कि म सहि ठाउमा या जन्म भुमिमा जन्मेको रहेछु ।🙏,1
बधाइ छ रबि सर सारै खुशी लाग्यो,1
खुसी लाग्यो रवि दाजु एकदम खुसी लाग्यो आगामी दिनको लागि शुभकामना राम्रो गर्दै जानु होला शत्रु लग्ये पनि अगाडि बढ्नु भएको छ राम्रो होस् हजुर हरुलाई,1
पुनः  आउनु भएकोमा बधाइ छ रबि सर,1
दाजु अाज हेरियाे सिधा कुरा लामाे समयपछि,2
पुनः सफलताकाे शुभकामना दाइ,1
म यहाँ ताली बजाउदैछु रवि सरको प्रश्नशैली प्रहार सुनेर👏👏👏👏🙏🙏🙏❤❤❤,1
खुसीको कुरा। आवाज बिहिन हरु को आवाज बन्नु होला दाइ। सबै को मन को जित्नु होस् शुभकामना।,1
धेरै खुसि लागेछ र विशेष दने वाद छ  रबि सर  🙏🙏🙏🙏🙏🙏🇳🇵🇳🇵🇳🇵🇳🇵,1
खुशि लाग्यो ॥,1
बदाई छ सम्पूर्ण टिमलाई ।,1
एस्तो पापिहरुको जरा उखेल्नु फेरि रबि सर आउनु भयो सम्पुर्ण टिमलाई  शुभकामना 🙏🙏🙏 कोटि कोटि नमन रबि सर्🙏🙏,1
धेरै पछि भए आउनु भयो दाई धेरै धेरै बधाई छ सफलत को शुभकामना छ दाई हजुरलाई,1
आहा धेरै खुशी भए मनै देखि उत्साहित छु शुभकामना सम्पुर्ण galaxy team लाई,1
यतिन्जेल सम्म 219 जनाले डिस्लाइक हानिसकेछन इनि सबै मन्त्रीका छाउराहरु होलान झ्याक्नेहरु   😡😡😡😡😡,0
"सौभाग्य नै ठानेको छु देशको उज्यालो कुलमान र आवाज बिहिन हरूको आवाज रवी लामिछाने पुनः सकृय भएको देख्न पाउदा 🙏🙏🙏🙏🙏 नायक बन्नु छ रवी सर हजुर यो देशको,केही छाडेर बाकी सम्पूर्ण नेपाली हरूको आशिर्वाद छ हजुर हरूलाई 🙏🙏👏👏👏",1
असाध्यै राम्रो काम 🙏🙏🙏🇳🇵🇳🇵🇳🇵,1
मीठो आबाज बाट अती नै मन छुने शब्द हरु मा सजीयको सुन्दर प्रस्तुती हेर्न पाईने भयो धेरै खुशी लागेको छ 🙏🌹,1
तपाईंको बोल्ने शैली धेरै राम्रो छ रबि सर सम्पूर्ण टिम लाई उज्ज्वल भबिस्य को धेरै धेरै शुभकामना छ रबि सर 🙏🙏,1
"आहा धेरै खुसी लाग्यो रबि जि बोल्दा पनि मज्जा आउँछ , नियुज 24 को सिधा कुरा जनता सङ्ग हेर्नै मन लाग्दैन आजकाल।।",1
अति राम्रो सिधा कुरा कारेकर्म चलाउनु भएको माँ हार्दिक बधाइ तथा सुभ कामण रबि सर हजुर को देस पर्ती गरेको योग्दाण इति हासिक रहोस फेरि पनि सुभ कामण्🙏🙏🙏🙏🙏👌👌👌👌👌,1
बधाई छ रबि सर धेरै दिनको प्रतीक्षा पछि तपाईको अावज सुन्न र देख्न पाइयो यो कर्णाली को बोका मन्त्रीलाई चही कानुनी कारबाही मा ल्याउनु पर्छ रबि सर यो मन्त्रीको हर्कट हेर्दा लाजमर्दो छ🇳🇵,1
रबि सरलाई नमन ग्यालेक्सी 4के लाइ सफलताको शुभकामना,1
वाहा आज बाट फेरि भ्रस्टाचारीहरु टाउको दुखने दीन आयो    धेरै दीन पछी रबीलामीछाने सर को दमदार आवाज सुन्ना पाईयो धेरै धेरै बधाई छ Glaxy4k सबै team लाई 🇳🇵🇳🇵🇳🇵,1
हार्दिक सुभकामना सम्पूर्ण टिम लाइ,1
पत्रकार रबि लामिछाने  सर मन पराउने जति यता ( जय रबि ) sir,2
येस्ता मन्त्री ले देश चलाउ छ र यस्ता लाई छाडन हुदैन रबि सर,0
तपाईं को आवाज अजै शसक्त र बुलन्द बनोस रबि दाजु,1
सुभकामना🙏,1
गरिब को बोली अझ ससक्त हुने मा पुण बिस्वास गर्दछु।,1
मन जितिस दाइ फेरि ❤️,1
तलाइ हेर्न पाइयो अब आनन्दले निदाउछु।,1
"शुभकामना रबि सर्🙏उहीँ जोश,उहीँ जाङार 💖",1
"यो डीस लाइक गर्ने प्रतिगामी, विकास बिरोधि र कार्यक्रम बिरोधि हुन् !!यो प्रोग्रामको लागि हार्दिक हार्दिक शुभकामना !!",1
बदाइ छ  रबि सर  हजुर लाई  🌹🌹,1
खुसी लाग्यो।पीडित ले केही भएपनी राहत महसुस गर्नेछन,1
बिस्वकपमा मेडलै हाने झै लाग्या छ अाज हजुर को कार्य क्रम हेर्न पाउदा म मात्र हो या अरू पनि खुसी हुनु हुन्छ ।,1
लामो प्रतिक्षा पछि रबी दाई को कार्यक्रम हेर्न पाईयो खुसी लाग्यो। हामी सबैको साथछ हजुर लाई सिंगो टिम लाई।,1
आज बाट दुखित मान्छेहरुको आशा पलाएको छ ,1
"यक युग मा यक शाहशि , बुद्दि जिबी मान्छे पायको छ हाम्रो देश ले हे भगवान यो देस यस्तो मान्छे को नेत्रीत्व मा देउ यक चोटि🙏",1
लु खुसी लाग्यो धेरै समय पछि रबि सर काे उपस्थिती मा कारिक्रम हेर्न पाईयो,1
कति आनन्द भाको रवि सर को आवाज सुन्दा😊,1
हिर्दय देखि नै सलाम छ❤️😘❤️😘❤️😘 रबि सर🙏💕🙏💕🙏💕🙏💕🙏💕 हजुर को कार्यक्रम सफल होस्।,1
खुशी लाग्यो रबि सर हजुरको कार्यक्रम देखेर,1
बधाई छ रबि सर,1
लामो समय पछि आफ्नै घरमा फर्किन भयो खुशी लाग्यो शुभकामना छ रबि सर होल team lai 🙏,1
सिधा कुरा सम्पूर्ण टिम लाई शुभकामना र रबि लामिछाने सर पनि शुभकामना 🙏🙏👏👏👌👌,1
सबै जनाले साथ सपोट गरिदिनु होला हामी नेपाली हाम्रो देश नेपाल,2
लामो समय पछि देख्न र सुन्न पाइयो। नयाँ यात्राको लागि रवि लामिछाने लाई सुभकामना❤️,1
बधाई तथा शुभकामना रबि सर 💗💓🙏🙏 welcome back,1
